timestamp,open,high,low,close,volume
2026-05-18 14:30:00+00:00,2116.25,2118.86,2097.0,2112.73,229357.599
2026-05-18 14:45:00+00:00,2112.72,2114.0,2105.4,2109.49,58151.174
2026-05-18 15:00:00+00:00,2109.5,2110.39,2094.0,2103.01,157895.351
2026-05-18 15:15:00+00:00,2103.01,2103.08,2094.47,2097.07,67175.483
2026-05-18 15:30:00+00:00,2097.06,2108.41,2092.6,2106.41,76958.407
2026-05-18 15:45:00+00:00,2106.41,2109.81,2102.5,2106.66,48206.488
2026-05-18 16:00:00+00:00,2106.66,2110.81,2100.65,2106.2,48955.684
2026-05-18 16:15:00+00:00,2106.19,2110.15,2091.0,2092.59,77832.281
2026-05-18 16:30:00+00:00,2092.59,2099.23,2089.01,2097.6,92729.346
2026-05-18 16:45:00+00:00,2097.6,2101.66,2096.26,2096.56,67330.48
2026-05-18 17:00:00+00:00,2096.56,2107.1,2094.24,2101.42,54077.017
2026-05-18 17:15:00+00:00,2101.42,2106.53,2101.41,2106.52,25900.343
2026-05-18 17:30:00+00:00,2106.52,2107.45,2102.28,2106.56,15750.033
2026-05-18 17:45:00+00:00,2106.56,2109.46,2105.02,2107.01,19828.605
2026-05-18 18:00:00+00:00,2107.0,2108.22,2099.34,2099.86,22718.248
2026-05-18 18:15:00+00:00,2099.86,2100.12,2074.26,2087.53,211010.769
2026-05-18 18:30:00+00:00,2087.52,2091.51,2083.48,2086.32,52716.615
2026-05-18 18:45:00+00:00,2086.31,2089.5,2078.4,2080.36,44174.637
2026-05-18 19:00:00+00:00,2080.37,2113.18,2078.0,2104.93,259973.784
2026-05-18 19:15:00+00:00,2104.93,2109.03,2101.35,2104.99,36129.543
2026-05-18 19:30:00+00:00,2105.0,2117.69,2104.03,2115.88,66869.756
2026-05-18 19:45:00+00:00,2115.89,2127.96,2115.27,2124.48,133028.757
2026-05-18 20:00:00+00:00,2124.5,2129.09,2121.91,2126.48,39048.215
2026-05-18 20:15:00+00:00,2126.48,2128.36,2123.75,2127.73,18040.635
2026-05-18 20:30:00+00:00,2127.74,2130.27,2121.22,2121.55,58039.302
2026-05-18 20:45:00+00:00,2121.54,2121.65,2114.03,2116.56,51760.761
2026-05-18 21:00:00+00:00,2116.57,2124.0,2113.52,2120.92,22428.9
2026-05-18 21:15:00+00:00,2120.93,2132.83,2120.93,2129.89,38222.014
2026-05-18 21:30:00+00:00,2129.88,2141.97,2129.88,2137.02,102984.776
2026-05-18 21:45:00+00:00,2137.02,2138.45,2132.5,2136.4,34092.958
2026-05-18 22:00:00+00:00,2136.4,2138.42,2132.5,2135.65,55481.978
2026-05-18 22:15:00+00:00,2135.64,2141.66,2134.61,2138.82,36126.659
2026-05-18 22:30:00+00:00,2138.82,2140.96,2133.16,2134.09,36395.644
2026-05-18 22:45:00+00:00,2134.09,2135.16,2129.09,2134.82,36728.706
2026-05-18 23:00:00+00:00,2134.82,2138.27,2133.95,2134.15,20043.56
2026-05-18 23:15:00+00:00,2134.15,2134.38,2131.46,2131.54,15156.912
2026-05-18 23:30:00+00:00,2131.54,2133.78,2129.04,2133.63,13785.085
2026-05-18 23:45:00+00:00,2133.64,2133.64,2126.5,2128.99,21892.311
2026-05-19 00:00:00+00:00,2128.99,2133.33,2127.4,2131.49,22449.818
2026-05-19 00:15:00+00:00,2131.48,2146.99,2130.59,2138.73,59922.43
2026-05-19 00:30:00+00:00,2138.72,2140.54,2134.25,2136.68,21119.136
2026-05-19 00:45:00+00:00,2136.68,2141.39,2134.78,2135.09,17630.499
2026-05-19 01:00:00+00:00,2135.09,2137.74,2130.81,2134.49,23974.437
2026-05-19 01:15:00+00:00,2134.5,2135.06,2122.75,2124.96,58576.371
2026-05-19 01:30:00+00:00,2124.97,2132.29,2123.0,2130.16,35822.197
2026-05-19 01:45:00+00:00,2130.17,2130.51,2123.83,2123.84,16020.407
2026-05-19 02:00:00+00:00,2123.83,2125.77,2118.4,2124.37,44558.317
2026-05-19 02:15:00+00:00,2124.37,2135.0,2122.82,2130.41,54323.634
2026-05-19 02:30:00+00:00,2130.41,2130.81,2124.5,2125.5,23799.538
2026-05-19 02:45:00+00:00,2125.5,2127.31,2121.23,2122.47,26441.362
2026-05-19 03:00:00+00:00,2122.46,2128.09,2121.02,2128.08,15654.881
2026-05-19 03:15:00+00:00,2128.09,2132.4,2125.23,2127.44,34278.757
2026-05-19 03:30:00+00:00,2127.44,2132.0,2127.44,2131.72,23599.774
2026-05-19 03:45:00+00:00,2131.72,2133.9,2129.83,2130.46,15347.073
2026-05-19 04:00:00+00:00,2130.46,2135.9,2128.46,2134.67,40469.733
2026-05-19 04:15:00+00:00,2134.66,2135.0,2127.19,2128.91,15335.782
2026-05-19 04:30:00+00:00,2128.9,2133.54,2128.55,2132.44,10180.796
2026-05-19 04:45:00+00:00,2132.44,2134.51,2132.44,2132.97,9760.35
2026-05-19 05:00:00+00:00,2132.96,2133.72,2126.74,2130.19,53232.75
2026-05-19 05:15:00+00:00,2130.19,2130.19,2122.27,2129.09,32395.186
2026-05-19 05:30:00+00:00,2129.08,2135.88,2127.6,2131.96,23613.252
2026-05-19 05:45:00+00:00,2131.96,2136.89,2131.57,2134.26,27198.979
2026-05-19 06:00:00+00:00,2134.27,2135.94,2132.5,2135.3,15209.763
2026-05-19 06:15:00+00:00,2135.3,2135.95,2131.5,2134.42,21972.872
2026-05-19 06:30:00+00:00,2134.41,2139.36,2133.13,2138.84,20198.782
2026-05-19 06:45:00+00:00,2138.84,2138.84,2135.83,2136.39,8971.818
2026-05-19 07:00:00+00:00,2136.39,2141.0,2134.26,2138.08,22390.258
2026-05-19 07:15:00+00:00,2138.08,2139.86,2136.04,2137.62,11980.998
2026-05-19 07:30:00+00:00,2137.62,2142.0,2137.0,2141.08,13874.302
2026-05-19 07:45:00+00:00,2141.09,2144.22,2139.06,2139.98,30138.435
2026-05-19 08:00:00+00:00,2139.98,2140.41,2132.25,2134.2,31512.767
2026-05-19 08:15:00+00:00,2134.19,2136.96,2129.64,2133.36,33204.161
2026-05-19 08:30:00+00:00,2133.36,2140.45,2132.17,2136.34,33325.401
2026-05-19 08:45:00+00:00,2136.33,2137.86,2132.17,2132.59,9888.214
2026-05-19 09:00:00+00:00,2132.58,2133.65,2130.06,2130.88,15164.334
2026-05-19 09:15:00+00:00,2130.87,2130.87,2113.18,2114.88,149638.414
2026-05-19 09:30:00+00:00,2114.87,2118.38,2110.58,2114.9,81010.075
2026-05-19 09:45:00+00:00,2114.9,2115.47,2109.4,2113.38,69155.966
2026-05-19 10:00:00+00:00,2113.38,2114.97,2107.35,2114.43,60072.716
2026-05-19 10:15:00+00:00,2114.44,2115.77,2111.84,2115.52,23527.428
2026-05-19 10:30:00+00:00,2115.53,2121.47,2107.75,2108.81,61768.013
2026-05-19 10:45:00+00:00,2108.81,2119.59,2105.73,2117.4,46110.101
2026-05-19 11:00:00+00:00,2117.4,2119.47,2116.1,2117.39,23734.867
2026-05-19 11:15:00+00:00,2117.39,2118.38,2111.66,2113.9,21006.378
2026-05-19 11:30:00+00:00,2113.91,2114.97,2108.19,2108.2,23146.244
2026-05-19 11:45:00+00:00,2108.21,2112.09,2108.2,2109.74,15071.434
2026-05-19 12:00:00+00:00,2109.73,2113.16,2107.69,2112.92,33364.461
