timestamp,open,high,low,close,volume
2026-03-25 03:00:00+00:00,0.0947,0.09471,0.09433,0.09448,65158628.0
2026-03-25 03:15:00+00:00,0.09447,0.0949,0.09439,0.09487,46570955.0
2026-03-25 03:30:00+00:00,0.09487,0.09528,0.09487,0.09508,88099511.0
2026-03-25 03:45:00+00:00,0.09508,0.09528,0.09502,0.09518,36262981.0
2026-03-25 04:00:00+00:00,0.09517,0.0953,0.09508,0.09522,28676089.0
2026-03-25 04:15:00+00:00,0.09521,0.09522,0.09503,0.0951,16670037.0
2026-03-25 04:30:00+00:00,0.0951,0.09511,0.09494,0.09502,12876272.0
2026-03-25 04:45:00+00:00,0.09501,0.09566,0.09501,0.09552,63066280.0
2026-03-25 05:00:00+00:00,0.09552,0.09695,0.09551,0.09657,300834352.0
2026-03-25 05:15:00+00:00,0.09656,0.09657,0.09588,0.09618,118872074.0
2026-03-25 05:30:00+00:00,0.09618,0.09646,0.09617,0.09633,41118067.0
2026-03-25 05:45:00+00:00,0.09633,0.09635,0.09616,0.0962,22266764.0
2026-03-25 06:00:00+00:00,0.0962,0.09646,0.09617,0.09635,37584204.0
2026-03-25 06:15:00+00:00,0.09635,0.0976,0.09634,0.09738,215485824.0
2026-03-25 06:30:00+00:00,0.09738,0.09767,0.09713,0.09722,111807778.0
2026-03-25 06:45:00+00:00,0.09722,0.09739,0.09692,0.09694,72990776.0
2026-03-25 07:00:00+00:00,0.09694,0.09735,0.09671,0.0973,113173862.0
2026-03-25 07:15:00+00:00,0.0973,0.09749,0.09697,0.09703,42274206.0
2026-03-25 07:30:00+00:00,0.09702,0.09758,0.09701,0.09706,49991684.0
2026-03-25 07:45:00+00:00,0.09706,0.09708,0.0965,0.09677,109765775.0
2026-03-25 08:00:00+00:00,0.09677,0.09733,0.09677,0.09708,56595767.0
2026-03-25 08:15:00+00:00,0.09708,0.09735,0.09691,0.09712,67435959.0
2026-03-25 08:30:00+00:00,0.09712,0.09748,0.09702,0.09724,77523877.0
2026-03-25 08:45:00+00:00,0.09723,0.09726,0.09693,0.09695,56548832.0
2026-03-25 09:00:00+00:00,0.09694,0.09697,0.09665,0.0967,54096118.0
2026-03-25 09:15:00+00:00,0.09669,0.09687,0.0966,0.09682,58872469.0
2026-03-25 09:30:00+00:00,0.09682,0.09684,0.09652,0.09665,41536071.0
2026-03-25 09:45:00+00:00,0.09665,0.09687,0.0964,0.09682,69828768.0
2026-03-25 10:00:00+00:00,0.09682,0.09707,0.09678,0.09702,48317869.0
2026-03-25 10:15:00+00:00,0.09702,0.09709,0.09686,0.09707,24442641.0
2026-03-25 10:30:00+00:00,0.09707,0.09712,0.09685,0.0969,23483342.0
2026-03-25 10:45:00+00:00,0.09689,0.09707,0.09688,0.09698,23940035.0
2026-03-25 11:00:00+00:00,0.09697,0.09707,0.09674,0.09691,37566576.0
2026-03-25 11:15:00+00:00,0.09691,0.09723,0.0969,0.09721,61360779.0
2026-03-25 11:30:00+00:00,0.09721,0.09746,0.09703,0.09715,82677224.0
2026-03-25 11:45:00+00:00,0.09716,0.09722,0.09677,0.09693,41702895.0
2026-03-25 12:00:00+00:00,0.09694,0.09733,0.09694,0.09717,40658848.0
2026-03-25 12:15:00+00:00,0.09716,0.09717,0.09645,0.09679,99269848.0
2026-03-25 12:30:00+00:00,0.09679,0.09724,0.09653,0.09703,67922736.0
2026-03-25 12:45:00+00:00,0.09702,0.09795,0.09698,0.0977,113112252.0
2026-03-25 13:00:00+00:00,0.09771,0.09781,0.09741,0.09763,68481080.0
2026-03-25 13:15:00+00:00,0.09763,0.09785,0.09734,0.09735,36151296.0
2026-03-25 13:30:00+00:00,0.09734,0.09776,0.09725,0.09733,63635947.0
2026-03-25 13:45:00+00:00,0.09733,0.09749,0.09713,0.09735,53067701.0
2026-03-25 14:00:00+00:00,0.09734,0.09761,0.09699,0.09742,103851308.0
2026-03-25 14:15:00+00:00,0.09742,0.0978,0.09735,0.09752,53714560.0
2026-03-25 14:30:00+00:00,0.09753,0.0976,0.09716,0.09723,39074159.0
2026-03-25 14:45:00+00:00,0.09723,0.09727,0.09685,0.09689,53102288.0
2026-03-25 15:00:00+00:00,0.09689,0.09694,0.09579,0.09594,192893099.0
2026-03-25 15:15:00+00:00,0.09594,0.09616,0.09552,0.09599,225871388.0
2026-03-25 15:30:00+00:00,0.09599,0.09609,0.09562,0.09583,58393639.0
2026-03-25 15:45:00+00:00,0.09584,0.09613,0.09581,0.09592,41081731.0
2026-03-25 16:00:00+00:00,0.09593,0.09617,0.09578,0.09607,52470788.0
