timestamp,open,high,low,close,volume
2026-05-12 22:15:00+00:00,80589.0,80655.0,80573.0,80619.0,32.38194
2026-05-12 22:30:00+00:00,80620.0,80684.0,80578.0,80619.0,51.94786
2026-05-12 22:45:00+00:00,80620.0,80686.0,80598.0,80607.0,64.65139
2026-05-12 23:00:00+00:00,80608.0,80678.0,80533.0,80566.0,41.71529
2026-05-12 23:15:00+00:00,80566.0,80636.0,80557.0,80618.0,36.60037
2026-05-12 23:30:00+00:00,80619.0,80620.0,80453.0,80469.0,74.0747
2026-05-12 23:45:00+00:00,80468.0,80490.0,80389.0,80459.0,77.83815
2026-05-13 00:00:00+00:00,80459.0,80494.0,80372.0,80414.0,124.7072
2026-05-13 00:15:00+00:00,80414.0,80715.0,80413.0,80615.0,210.81283
2026-05-13 00:30:00+00:00,80615.0,80731.0,80591.0,80700.0,41.71547
2026-05-13 00:45:00+00:00,80701.0,80706.0,80566.0,80673.0,25.03616
2026-05-13 01:00:00+00:00,80674.0,80949.0,80640.0,80906.0,215.31942
2026-05-13 01:15:00+00:00,80906.0,81075.0,80828.0,81024.0,252.8701
2026-05-13 01:30:00+00:00,81025.0,81111.0,80988.0,81068.0,289.9307
2026-05-13 01:45:00+00:00,81068.0,81158.0,80929.0,80957.0,109.67643
2026-05-13 02:00:00+00:00,80957.0,81046.0,80889.0,81020.0,64.53449
2026-05-13 02:15:00+00:00,81021.0,81235.0,80988.0,81078.0,248.30112
2026-05-13 02:30:00+00:00,81079.0,81100.0,80979.0,81019.0,71.57269
2026-05-13 02:45:00+00:00,81020.0,81051.0,80980.0,81017.0,59.50674
2026-05-13 03:00:00+00:00,81018.0,81058.0,80946.0,80977.0,172.42066
2026-05-13 03:15:00+00:00,80977.0,81074.0,80946.0,81061.0,171.24878
2026-05-13 03:30:00+00:00,81062.0,81172.0,81040.0,81164.0,239.75765
2026-05-13 03:45:00+00:00,81164.0,81268.0,81146.0,81222.0,214.18059
2026-05-13 04:00:00+00:00,81222.0,81224.0,81113.0,81143.0,124.76729
2026-05-13 04:15:00+00:00,81144.0,81183.0,81095.0,81183.0,62.62254
2026-05-13 04:30:00+00:00,81183.0,81254.0,81155.0,81165.0,59.34394
2026-05-13 04:45:00+00:00,81166.0,81220.0,81150.0,81203.0,130.2105
2026-05-13 05:00:00+00:00,81203.0,81221.0,81132.0,81133.0,53.79688
2026-05-13 05:15:00+00:00,81133.0,81133.0,81067.0,81092.0,62.99909
2026-05-13 05:30:00+00:00,81093.0,81107.0,81000.0,81001.0,78.55261
2026-05-13 05:45:00+00:00,81000.0,81050.0,80961.0,80979.0,97.81353
2026-05-13 06:00:00+00:00,80980.0,81056.0,80956.0,81056.0,125.77303
2026-05-13 06:15:00+00:00,81056.0,81122.0,80984.0,81073.0,240.84771
2026-05-13 06:30:00+00:00,81074.0,81080.0,80975.0,81018.0,76.56355
2026-05-13 06:45:00+00:00,81018.0,81019.0,80921.0,80939.0,62.4209
2026-05-13 07:00:00+00:00,80940.0,80983.0,80939.0,80963.0,39.75964
2026-05-13 07:15:00+00:00,80963.0,81005.0,80868.0,80882.0,86.41507
2026-05-13 07:30:00+00:00,80882.0,80940.0,80849.0,80923.0,135.71749
2026-05-13 07:45:00+00:00,80922.0,81001.0,80898.0,80988.0,59.48155
2026-05-13 08:00:00+00:00,80987.0,81041.0,80934.0,80979.0,53.39525
2026-05-13 08:15:00+00:00,80980.0,81094.0,80979.0,81010.0,153.30487
2026-05-13 08:30:00+00:00,81011.0,81136.0,80912.0,81116.0,76.9542
2026-05-13 08:45:00+00:00,81116.0,81182.0,81102.0,81159.0,120.62037
2026-05-13 09:00:00+00:00,81160.0,81271.0,81140.0,81194.0,147.74289
2026-05-13 09:15:00+00:00,81195.0,81215.0,81083.0,81131.0,150.45728
2026-05-13 09:30:00+00:00,81132.0,81266.0,81131.0,81198.0,128.09547
2026-05-13 09:45:00+00:00,81199.0,81257.0,81196.0,81256.0,45.23723
2026-05-13 10:00:00+00:00,81257.0,81264.0,81061.0,81061.0,202.58069
2026-05-13 10:15:00+00:00,81061.0,81111.0,80926.0,80931.0,284.02472
2026-05-13 10:30:00+00:00,80932.0,80996.0,80782.0,80802.0,328.14167
2026-05-13 10:45:00+00:00,80802.0,80847.0,80758.0,80767.0,214.61657
2026-05-13 11:00:00+00:00,80767.0,80796.0,80521.0,80521.0,610.52065
2026-05-13 11:15:00+00:00,80521.0,80635.0,80500.0,80525.0,279.5218
2026-05-13 11:30:00+00:00,80526.0,80635.0,80519.0,80634.0,134.81874
2026-05-13 11:45:00+00:00,80634.0,80635.0,80433.0,80459.0,267.90558
2026-05-13 12:00:00+00:00,80459.0,80554.0,80414.0,80493.0,314.44539
2026-05-13 12:15:00+00:00,80493.0,80520.0,80129.0,80308.0,592.56363
2026-05-13 12:30:00+00:00,80308.0,80308.0,79810.0,80132.0,908.2492
2026-05-13 12:45:00+00:00,80131.0,80242.0,80097.0,80165.0,465.53239
2026-05-13 13:00:00+00:00,80166.0,80299.0,80156.0,80262.0,301.17768
2026-05-13 13:15:00+00:00,80263.0,80293.0,80098.0,80104.0,115.72216
2026-05-13 13:30:00+00:00,80105.0,80167.0,79711.0,79808.0,705.36447
2026-05-13 13:45:00+00:00,79808.0,79808.0,79529.0,79620.0,1361.90903
2026-05-13 14:00:00+00:00,79621.0,79749.0,79450.0,79683.0,660.98942
2026-05-13 14:15:00+00:00,79682.0,79875.0,79634.0,79820.0,686.57507
2026-05-13 14:30:00+00:00,79819.0,79849.0,79675.0,79675.0,197.60409
2026-05-13 14:45:00+00:00,79675.0,79777.0,79617.0,79725.0,401.50271
2026-05-13 15:00:00+00:00,79725.0,79826.0,79381.0,79405.0,680.68697
2026-05-13 15:15:00+00:00,79405.0,79455.0,79214.0,79244.0,482.27312
2026-05-13 15:30:00+00:00,79244.0,79316.0,79197.0,79219.0,462.79836
2026-05-13 15:45:00+00:00,79218.0,79232.0,78800.0,78801.0,1917.26179
2026-05-13 16:00:00+00:00,78800.0,79005.0,78735.0,78895.0,1132.5367
2026-05-13 16:15:00+00:00,78895.0,79051.0,78832.0,79040.0,496.37479
2026-05-13 16:30:00+00:00,79039.0,79158.0,79015.0,79126.0,372.59315
2026-05-13 16:45:00+00:00,79126.0,79204.0,79071.0,79086.0,314.55825
2026-05-13 17:00:00+00:00,79086.0,79215.0,79086.0,79196.0,424.42354
2026-05-13 17:15:00+00:00,79196.0,79350.0,79081.0,79329.0,799.16778
2026-05-13 17:30:00+00:00,79330.0,79420.0,79314.0,79416.0,270.19006
2026-05-13 17:45:00+00:00,79415.0,79547.0,79371.0,79494.0,328.49732
2026-05-13 18:00:00+00:00,79494.0,79589.0,79494.0,79583.0,208.41884
2026-05-13 18:15:00+00:00,79582.0,79777.0,79532.0,79736.0,372.61134
2026-05-13 18:30:00+00:00,79735.0,79780.0,79616.0,79616.0,147.6237
2026-05-13 18:45:00+00:00,79616.0,79651.0,79526.0,79571.0,183.90612
2026-05-13 19:00:00+00:00,79571.0,79595.0,79439.0,79481.0,384.15947
2026-05-13 19:15:00+00:00,79481.0,79509.0,79357.0,79463.0,246.19423
2026-05-13 19:30:00+00:00,79463.0,79568.0,79423.0,79480.0,178.56709
2026-05-13 19:45:00+00:00,79480.0,79618.0,79466.0,79611.0,84.58038
2026-05-13 20:00:00+00:00,79612.0,79730.0,79603.0,79610.0,136.93873
2026-05-13 20:15:00+00:00,79611.0,79698.0,79588.0,79589.0,129.69724
2026-05-13 20:30:00+00:00,79589.0,79704.0,79588.0,79687.0,75.5708
2026-05-13 20:45:00+00:00,79687.0,79731.0,79640.0,79670.0,47.82945
2026-05-13 21:00:00+00:00,79670.0,79676.0,79307.0,79392.0,258.68899
2026-05-13 21:15:00+00:00,79391.0,79412.0,79354.0,79388.0,158.13605
2026-05-13 21:30:00+00:00,79388.0,79452.0,79373.0,79444.0,145.74092
2026-05-13 21:45:00+00:00,79444.0,79472.0,79342.0,79363.0,125.66029
2026-05-13 22:00:00+00:00,79363.0,79404.0,79191.0,79376.0,284.30634
2026-05-13 22:15:00+00:00,79376.0,79377.0,79232.0,79283.0,112.03762
2026-05-13 22:30:00+00:00,79284.0,79380.0,79199.0,79380.0,84.52565
2026-05-13 22:45:00+00:00,79379.0,79440.0,79377.0,79392.0,102.07161
2026-05-13 23:00:00+00:00,79392.0,79468.0,79321.0,79341.0,163.57234
2026-05-13 23:15:00+00:00,79341.0,79411.0,79253.0,79326.0,84.29772
2026-05-13 23:30:00+00:00,79326.0,79350.0,79220.0,79271.0,82.63671
2026-05-13 23:45:00+00:00,79273.0,79287.0,79193.0,79283.0,69.82966
2026-05-14 00:00:00+00:00,79283.0,79482.0,79282.0,79482.0,97.84445
2026-05-14 00:15:00+00:00,79482.0,79549.0,79407.0,79425.0,155.72661
2026-05-14 00:30:00+00:00,79426.0,79616.0,79425.0,79615.0,109.90312
2026-05-14 00:45:00+00:00,79615.0,79652.0,79511.0,79537.0,139.2272
2026-05-14 01:00:00+00:00,79537.0,79656.0,79511.0,79588.0,115.60945
2026-05-14 01:15:00+00:00,79588.0,79603.0,79474.0,79507.0,91.62189
2026-05-14 01:30:00+00:00,79506.0,79548.0,79376.0,79453.0,60.41914
2026-05-14 01:45:00+00:00,79453.0,79633.0,79394.0,79569.0,81.92609
2026-05-14 02:00:00+00:00,79569.0,79633.0,79554.0,79557.0,205.66494
2026-05-14 02:15:00+00:00,79556.0,79621.0,79533.0,79621.0,59.15237
2026-05-14 02:30:00+00:00,79620.0,79629.0,79519.0,79565.0,106.14224
2026-05-14 02:45:00+00:00,79565.0,79566.0,79173.0,79330.0,259.87687
2026-05-14 03:00:00+00:00,79329.0,79424.0,79122.0,79239.0,190.28547
2026-05-14 03:15:00+00:00,79238.0,79316.0,78970.0,79274.0,380.55736
2026-05-14 03:30:00+00:00,79273.0,79363.0,79115.0,79161.0,450.07872
2026-05-14 03:45:00+00:00,79160.0,79161.0,78880.0,79000.0,291.48116
2026-05-14 04:00:00+00:00,79000.0,79226.0,78931.0,79222.0,242.03354
2026-05-14 04:15:00+00:00,79222.0,79328.0,79200.0,79277.0,115.13348
2026-05-14 04:30:00+00:00,79277.0,79350.0,79265.0,79349.0,72.60155
2026-05-14 04:45:00+00:00,79349.0,79435.0,79293.0,79405.0,79.57071
2026-05-14 05:00:00+00:00,79405.0,79441.0,79355.0,79365.0,44.58456
2026-05-14 05:15:00+00:00,79365.0,79565.0,79333.0,79565.0,97.23867
2026-05-14 05:30:00+00:00,79564.0,79739.0,79564.0,79666.0,285.28135
2026-05-14 05:45:00+00:00,79666.0,79959.0,79666.0,79776.0,418.78699
2026-05-14 06:00:00+00:00,79776.0,79908.0,79776.0,79885.0,112.51142
2026-05-14 06:15:00+00:00,79885.0,79891.0,79783.0,79786.0,140.83561
2026-05-14 06:30:00+00:00,79786.0,79860.0,79717.0,79850.0,112.52081
2026-05-14 06:45:00+00:00,79849.0,79850.0,79761.0,79765.0,181.56206
2026-05-14 07:00:00+00:00,79764.0,79828.0,79681.0,79705.0,110.96188
2026-05-14 07:15:00+00:00,79705.0,79799.0,79652.0,79749.0,122.93979
2026-05-14 07:30:00+00:00,79749.0,79904.0,79749.0,79872.0,277.69356
2026-05-14 07:45:00+00:00,79872.0,79874.0,79699.0,79702.0,51.69215
2026-05-14 08:00:00+00:00,79701.0,79842.0,79594.0,79795.0,140.49349
2026-05-14 08:15:00+00:00,79795.0,79832.0,79700.0,79745.0,126.55933
2026-05-14 08:30:00+00:00,79745.0,79900.0,79745.0,79855.0,55.91211
2026-05-14 08:45:00+00:00,79855.0,79862.0,79748.0,79781.0,22.88267
2026-05-14 09:00:00+00:00,79780.0,79867.0,79780.0,79797.0,122.49941
2026-05-14 09:15:00+00:00,79797.0,79798.0,79700.0,79700.0,33.96001
2026-05-14 09:30:00+00:00,79700.0,79708.0,79562.0,79642.0,223.05337
2026-05-14 09:45:00+00:00,79640.0,79640.0,79541.0,79600.0,139.91459
2026-05-14 10:00:00+00:00,79600.0,79711.0,79537.0,79586.0,255.89697
2026-05-14 10:15:00+00:00,79585.0,79734.0,79585.0,79650.0,508.50368
2026-05-14 10:30:00+00:00,79650.0,79651.0,79360.0,79410.0,705.30855
